freq,quant_inc,tenure,unit,geo\TIME_PERIOD	2020 	2023 
A,QU4,OWN_L,M2,DE	: 	135.4 
A,QU4,OWN_L,M2,DK	: 	153.2 
A,QU4,OWN_L,M2,EA20	: 	128.4 
A,QU4,OWN_L,M2,EE	: 	98.0 
A,QU4,OWN_L,M2,EL	: 	105.2 
A,QU4,OWN_L,M2,ES	: 	113.6 
A,QU4,OWN_L,M2,EU27_2020	: 	127.1 
A,QU4,OWN_L,M2,FI	: 	119.9 
A,QU4,OWN_L,M2,FR	: 	111.7 
A,QU4,OWN_L,M2,HR	: 	93.4 
A,QU4,OWN_L,M2,HU	: 	97.5 
A,QU4,OWN_L,M2,IE	235.4 	: u
A,QU4,OWN_L,M2,IT	: 	105.4 
A,QU4,OWN_L,M2,LT	: 	93.6 
A,QU4,OWN_L,M2,LU	: 	154.6 
A,QU4,OWN_L,M2,LV	: 	85.4 
A,QU4,OWN_L,M2,MT	: 	143.5 
A,QU4,OWN_L,M2,NL	: 	149.6 
A,QU4,OWN_L,M2,NO	: 	153.2 
A,QU4,OWN_L,M2,PL	: 	104.5 
A,QU4,OWN_L,M2,PT	: 	139.0 
A,QU4,OWN_L,M2,RO	: 	58.2 u
A,QU4,OWN_L,M2,SE	: 	118.0 
A,QU4,OWN_L,M2,SI	: 	102.6 
A,QU4,OWN_L,M2,SK	: 	104.1 
A,QU4,OWN_L,M2,TR	: 	1.2 
A,QU4,OWN_NL,M2,AT	: 	135.5 
A,QU4,OWN_NL,M2,BE	: 	169.4 
A,QU4,OWN_NL,M2,BG	: 	87.9 
A,QU4,OWN_NL,M2,CH	: 	132.6 
A,QU4,OWN_NL,M2,CY	: 	179.4 
A,QU4,OWN_NL,M2,CZ	: 	100.2 
A,QU4,OWN_NL,M2,DE	: 	132.0 
A,QU4,OWN_NL,M2,DK	: 	147.9 
A,QU4,OWN_NL,M2,EA20	: 	116.8 
A,QU4,OWN_NL,M2,EE	: 	87.0 
A,QU4,OWN_NL,M2,EL	: 	97.3 
A,QU4,OWN_NL,M2,ES	: 	111.3 
A,QU4,OWN_NL,M2,EU27_2020	: 	109.4 
A,QU4,OWN_NL,M2,FI	: 	116.9 
A,QU4,OWN_NL,M2,FR	: 	116.3 
A,QU4,OWN_NL,M2,HR	: 	111.9 
A,QU4,OWN_NL,M2,HU	: 	96.1 
A,QU4,OWN_NL,M2,IE	224.7 	: u
A,QU4,OWN_NL,M2,IT	: 	107.4 
A,QU4,OWN_NL,M2,LT	: 	77.7 
A,QU4,OWN_NL,M2,LU	: 	172.2 
A,QU4,OWN_NL,M2,LV	: 	96.7 
A,QU4,OWN_NL,M2,MT	: 	153.0 
A,QU4,OWN_NL,M2,NL	: 	168.1 
A,QU4,OWN_NL,M2,NO	: 	147.7 
A,QU4,OWN_NL,M2,PL	: 	111.5 
A,QU4,OWN_NL,M2,PT	: 	139.9 
A,QU4,OWN_NL,M2,RO	: 	55.7 
A,QU4,OWN_NL,M2,SE	: 	113.7 
A,QU4,OWN_NL,M2,SI	: 	111.0 
A,QU4,OWN_NL,M2,SK	: 	108.7 
A,QU4,OWN_NL,M2,TR	: 	1.3 
A,QU4,RENT_FR,M2,AT	: 	104.0 
A,QU4,RENT_FR,M2,BE	: 	118.4 u
A,QU4,RENT_FR,M2,BG	: 	79.4 
A,QU4,RENT_FR,M2,CH	: 	128.5 
A,QU4,RENT_FR,M2,CY	: 	129.9 
A,QU4,RENT_FR,M2,CZ	: 	83.1 
A,QU4,RENT_FR,M2,DE	: 	99.9 
A,QU4,RENT_FR,M2,DK	: 	: u
A,QU4,RENT_FR,M2,EA20	: 	89.7 
A,QU4,RENT_FR,M2,EE	: 	57.9 
A,QU4,RENT_FR,M2,EL	: 	84.8 
A,QU4,RENT_FR,M2,ES	: 	99.4 
A,QU4,RENT_FR,M2,EU27_2020	: 	85.9 
A,QU4,RENT_FR,M2,FI	: 	73.2 
A,QU4,RENT_FR,M2,FR	: 	79.6 
A,QU4,RENT_FR,M2,HR	: 	82.9 
A,QU4,RENT_FR,M2,HU	: 	63.5 
A,QU4,RENT_FR,M2,IE	249.6 	: u
A,QU4,RENT_FR,M2,IT	: 	88.1 
A,QU4,RENT_FR,M2,LT	: 	85.4 
A,QU4,RENT_FR,M2,LU	: 	105.1 
A,QU4,RENT_FR,M2,LV	: 	68.2 
A,QU4,RENT_FR,M2,MT	: 	120.2 
A,QU4,RENT_FR,M2,NL	: 	84.3 
A,QU4,RENT_FR,M2,NO	: 	123.9 u
A,QU4,RENT_FR,M2,PL	: 	59.3 
A,QU4,RENT_FR,M2,PT	: 	98.6 
A,QU4,RENT_FR,M2,RO	: 	48.9 u
A,QU4,RENT_FR,M2,SE	: 	: u
A,QU4,RENT_FR,M2,SI	: 	114.9 
A,QU4,RENT_FR,M2,SK	: 	91.8 u
A,QU4,RENT_FR,M2,TR	: 	1.3 
A,QU4,RENT_MKT,M2,AT	: 	77.9 
A,QU4,RENT_MKT,M2,BE	: 	108.8 
A,QU4,RENT_MKT,M2,BG	: 	62.0 u
A,QU4,RENT_MKT,M2,CH	: 	95.5 
A,QU4,RENT_MKT,M2,CY	: 	99.8 
A,QU4,RENT_MKT,M2,CZ	: 	66.0 
A,QU4,RENT_MKT,M2,DE	: 	82.5 
A,QU4,RENT_MKT,M2,DK	: 	101.5 
A,QU4,RENT_MKT,M2,EA20	: 	80.8 
A,QU4,RENT_MKT,M2,EE	: 	50.3 
A,QU4,RENT_MKT,M2,EL	: 	78.0 
A,QU4,RENT_MKT,M2,ES	: 	82.0 
A,QU4,RENT_MKT,M2,EU27_2020	: 	80.3 
A,QU4,RENT_MKT,M2,FI	: 	69.9 
A,QU4,RENT_MKT,M2,FR	: 	71.5 
A,QU4,RENT_MKT,M2,HR	: 	: u
A,QU4,RENT_MKT,M2,HU	: 	56.5 
A,QU4,RENT_MKT,M2,IE	259.6 	: u
A,QU4,RENT_MKT,M2,IT	: 	78.1 
A,QU4,RENT_MKT,M2,LT	: 	47.5 u
A,QU4,RENT_MKT,M2,LU	: 	90.3 
A,QU4,RENT_MKT,M2,LV	: 	64.5 
A,QU4,RENT_MKT,M2,MT	: 	106.2 
A,QU4,RENT_MKT,M2,NL	: 	96.9 
A,QU4,RENT_MKT,M2,NO	: 	88.7 
A,QU4,RENT_MKT,M2,PL	: 	52.0 
A,QU4,RENT_MKT,M2,PT	: 	80.6 
A,QU4,RENT_MKT,M2,RO	: 	: u
A,QU4,RENT_MKT,M2,SE	: 	80.6 
A,QU4,RENT_MKT,M2,SI	: 	82.7 
A,QU4,RENT_MKT,M2,SK	: 	64.2 
A,QU4,RENT_MKT,M2,TR	: 	1.3 
A,QU4,TOTAL,M2,AT	: 	119.2 
A,QU4,TOTAL,M2,BE	: 	160.9 
A,QU4,TOTAL,M2,BG	: 	86.3 
A,QU4,TOTAL,M2,CH	: 	117.7 
A,QU4,TOTAL,M2,CY	: 	165.5 
A,QU4,TOTAL,M2,CZ	: 	98.2 
A,QU4,TOTAL,M2,DE	: 	112.0 
A,QU4,TOTAL,M2,DK	: 	138.2 
A,QU4,TOTAL,M2,EA20	: 	112.3 
A,QU4,TOTAL,M2,EE	: 	86.3 
A,QU4,TOTAL,M2,EL	: 	93.0 
A,QU4,TOTAL,M2,ES	: 	108.3 
A,QU4,TOTAL,M2,EU27_2020	: 	108.6 
A,QU4,TOTAL,M2,FI	: 	110.1 
A,QU4,TOTAL,M2,FR	: 	104.7 
A,QU4,TOTAL,M2,HR	: 	107.9 
A,QU4,TOTAL,M2,HU	: 	93.6 
A,QU4,TOTAL,M2,IE	235.2 	: u
A,QU4,TOTAL,M2,IT	: 	103.1 
A,QU4,TOTAL,M2,LT	: 	80.3 
A,QU4,TOTAL,M2,LU	: 	148.9 
A,QU4,TOTAL,M2,LV	: 	90.8 
A,QU4,TOTAL,M2,MT	: 	142.8 
A,QU4,TOTAL,M2,NL	: 	142.3 
A,QU4,TOTAL,M2,NO	: 	146.6 
A,QU4,TOTAL,M2,PL	: 	104.8 
A,QU4,TOTAL,M2,PT	: 	131.0 
A,QU4,TOTAL,M2,RO	: 	55.4 
A,QU4,TOTAL,M2,SE	: 	109.7 
A,QU4,TOTAL,M2,SI	: 	108.8 
A,QU4,TOTAL,M2,SK	: 	106.6 
A,QU4,TOTAL,M2,TR	: 	1.3 
A,QU5,OWN_L,M2,AT	: 	143.9 
A,QU5,OWN_L,M2,BE	: 	178.7 
A,QU5,OWN_L,M2,BG	: 	80.1 u
A,QU5,OWN_L,M2,CH	: 	154.6 
A,QU5,OWN_L,M2,CY	: 	194.8 
A,QU5,OWN_L,M2,CZ	: 	106.3 
A,QU5,OWN_L,M2,DE	: 	145.7 
A,QU5,OWN_L,M2,DK	: 	161.6 
A,QU5,OWN_L,M2,EA20	: 	139.5 
A,QU5,OWN_L,M2,EE	: 	102.5 
A,QU5,OWN_L,M2,EL	: 	112.7 
A,QU5,OWN_L,M2,ES	: 	126.6 
A,QU5,OWN_L,M2,EU27_2020	: 	135.8 
A,QU5,OWN_L,M2,FI	: 	127.5 
A,QU5,OWN_L,M2,FR	: 	122.4 
A,QU5,OWN_L,M2,HR	: 	93.5 
A,QU5,OWN_L,M2,HU	: 	103.7 
A,QU5,OWN_L,M2,IE	289.6 	: u
A,QU5,OWN_L,M2,IT	: 	116.1 
A,QU5,OWN_L,M2,LT	: 	90.2 
A,QU5,OWN_L,M2,LU	: 	158.2 
A,QU5,OWN_L,M2,LV	: 	110.7 
A,QU5,OWN_L,M2,MT	: 	145.4 
A,QU5,OWN_L,M2,NL	: 	165.4 
A,QU5,OWN_L,M2,NO	: 	170.4 
A,QU5,OWN_L,M2,PL	: 	97.5 
A,QU5,OWN_L,M2,PT	: 	159.0 
A,QU5,OWN_L,M2,RO	: 	39.0 u
A,QU5,OWN_L,M2,SE	: 	119.1 
A,QU5,OWN_L,M2,SI	: 	107.2 
A,QU5,OWN_L,M2,SK	: 	113.1 
A,QU5,OWN_L,M2,TR	: 	1.2 
A,QU5,OWN_NL,M2,AT	: 	146.2 
A,QU5,OWN_NL,M2,BE	: 	187.9 
A,QU5,OWN_NL,M2,BG	: 	89.1 
A,QU5,OWN_NL,M2,CH	: 	158.7 
A,QU5,OWN_NL,M2,CY	: 	193.6 
A,QU5,OWN_NL,M2,CZ	: 	107.5 
A,QU5,OWN_NL,M2,DE	: 	147.7 
A,QU5,OWN_NL,M2,DK	: 	175.8 
A,QU5,OWN_NL,M2,EA20	: 	130.7 
A,QU5,OWN_NL,M2,EE	: 	101.1 
A,QU5,OWN_NL,M2,EL	: 	107.5 
A,QU5,OWN_NL,M2,ES	: 	122.8 
A,QU5,OWN_NL,M2,EU27_2020	: 	120.9 
A,QU5,OWN_NL,M2,FI	: 	139.3 
A,QU5,OWN_NL,M2,FR	: 	135.9 
A,QU5,OWN_NL,M2,HR	: 	113.8 
A,QU5,OWN_NL,M2,HU	: 	105.7 
A,QU5,OWN_NL,M2,IE	309.6 	: u
A,QU5,OWN_NL,M2,IT	: 	117.1 
A,QU5,OWN_NL,M2,LT	: 	90.8 
A,QU5,OWN_NL,M2,LU	: 	194.3 
A,QU5,OWN_NL,M2,LV	: 	101.0 
A,QU5,OWN_NL,M2,MT	: 	158.7 
A,QU5,OWN_NL,M2,NL	: 	170.2 
A,QU5,OWN_NL,M2,NO	: 	173.5 
A,QU5,OWN_NL,M2,PL	: 	109.9 
A,QU5,OWN_NL,M2,PT	: 	161.7 
A,QU5,OWN_NL,M2,RO	: 	59.6 
A,QU5,OWN_NL,M2,SE	: 	125.1 
A,QU5,OWN_NL,M2,SI	: 	114.3 
A,QU5,OWN_NL,M2,SK	: 	109.1 
A,QU5,OWN_NL,M2,TR	: 	1.2 
A,QU5,RENT_FR,M2,AT	: 	88.6 
A,QU5,RENT_FR,M2,BE	: 	134.7 u
A,QU5,RENT_FR,M2,BG	: 	77.9 
A,QU5,RENT_FR,M2,CH	: 	108.9 
A,QU5,RENT_FR,M2,CY	: 	149.5 
A,QU5,RENT_FR,M2,CZ	: 	86.5 
A,QU5,RENT_FR,M2,DE	: 	100.0 
A,QU5,RENT_FR,M2,DK	: 	: u
A,QU5,RENT_FR,M2,EA20	: 	94.6 
A,QU5,RENT_FR,M2,EE	: 	72.3 
A,QU5,RENT_FR,M2,EL	: 	93.2 
A,QU5,RENT_FR,M2,ES	: 	105.0 
A,QU5,RENT_FR,M2,EU27_2020	: 	88.1 
A,QU5,RENT_FR,M2,FI	: 	75.0 
A,QU5,RENT_FR,M2,FR	: 	76.6 
A,QU5,RENT_FR,M2,HR	: 	92.9 
A,QU5,RENT_FR,M2,HU	: 	63.5 
A,QU5,RENT_FR,M2,IE	263.6 	: u
A,QU5,RENT_FR,M2,IT	: 	92.8 
A,QU5,RENT_FR,M2,LT	: 	68.9 
A,QU5,RENT_FR,M2,LU	: 	117.9 
A,QU5,RENT_FR,M2,LV	: 	62.0 
A,QU5,RENT_FR,M2,MT	: 	133.9 u
A,QU5,RENT_FR,M2,NL	: 	102.8 
A,QU5,RENT_FR,M2,NO	: 	: u
A,QU5,RENT_FR,M2,PL	: 	59.6 
A,QU5,RENT_FR,M2,PT	: 	126.9 
A,QU5,RENT_FR,M2,RO	: 	44.8 u
A,QU5,RENT_FR,M2,SE	: 	: u
A,QU5,RENT_FR,M2,SI	: 	112.3 
A,QU5,RENT_FR,M2,SK	: 	60.8 u
A,QU5,RENT_FR,M2,TR	: 	1.2 
A,QU5,RENT_MKT,M2,AT	: 	86.0 
A,QU5,RENT_MKT,M2,BE	: 	117.4 
A,QU5,RENT_MKT,M2,BG	: 	73.5 u
A,QU5,RENT_MKT,M2,CH	: 	98.3 
A,QU5,RENT_MKT,M2,CY	: 	134.2 
A,QU5,RENT_MKT,M2,CZ	: 	70.9 
A,QU5,RENT_MKT,M2,DE	: 	93.1 
A,QU5,RENT_MKT,M2,DK	: 	107.3 
A,QU5,RENT_MKT,M2,EA20	: 	89.8 
A,QU5,RENT_MKT,M2,EE	: 	50.6 
A,QU5,RENT_MKT,M2,EL	: 	90.2 
A,QU5,RENT_MKT,M2,ES	: 	92.7 
A,QU5,RENT_MKT,M2,EU27_2020	: 	88.3 
A,QU5,RENT_MKT,M2,FI	: 	68.5 
A,QU5,RENT_MKT,M2,FR	: 	73.0 
A,QU5,RENT_MKT,M2,HR	: 	: u
A,QU5,RENT_MKT,M2,HU	: 	72.7 
A,QU5,RENT_MKT,M2,IE	273.5 	: u
A,QU5,RENT_MKT,M2,IT	: 	85.4 
A,QU5,RENT_MKT,M2,LT	: 	52.5 u
A,QU5,RENT_MKT,M2,LU	: 	99.9 
A,QU5,RENT_MKT,M2,LV	: 	61.0 
A,QU5,RENT_MKT,M2,MT	: 	132.7 u
A,QU5,RENT_MKT,M2,NL	: 	110.9 
A,QU5,RENT_MKT,M2,NO	: 	100.4 
A,QU5,RENT_MKT,M2,PL	: 	56.0 
A,QU5,RENT_MKT,M2,PT	: 	96.0 
A,QU5,RENT_MKT,M2,RO	: 	31.7 u
A,QU5,RENT_MKT,M2,SE	: 	85.0 
A,QU5,RENT_MKT,M2,SI	: 	79.6 
A,QU5,RENT_MKT,M2,SK	: 	68.1 
A,QU5,RENT_MKT,M2,TR	: 	1.2 
A,QU5,TOTAL,M2,AT	: 	129.7 
A,QU5,TOTAL,M2,BE	: 	174.8 
A,QU5,TOTAL,M2,BG	: 	87.6 
A,QU5,TOTAL,M2,CH	: 	129.8 
A,QU5,TOTAL,M2,CY	: 	183.2 
A,QU5,TOTAL,M2,CZ	: 	101.8 
A,QU5,TOTAL,M2,DE	: 	127.7 
A,QU5,TOTAL,M2,DK	: 	153.5 
A,QU5,TOTAL,M2,EA20	: 	126.5 
A,QU5,TOTAL,M2,EE	: 	96.6 
A,QU5,TOTAL,M2,EL	: 	103.8 
A,QU5,TOTAL,M2,ES	: 	120.9 
A,QU5,TOTAL,M2,EU27_2020	: 	120.4 
A,QU5,TOTAL,M2,FI	: 	125.4 
A,QU5,TOTAL,M2,FR	: 	121.2 
A,QU5,TOTAL,M2,HR	: 	109.7 
A,QU5,TOTAL,M2,HU	: 	102.9 
A,QU5,TOTAL,M2,IE	294.0 	: u
A,QU5,TOTAL,M2,IT	: 	113.9 
A,QU5,TOTAL,M2,LT	: 	88.5 
A,QU5,TOTAL,M2,LU	: 	161.2 
A,QU5,TOTAL,M2,LV	: 	99.5 
A,QU5,TOTAL,M2,MT	: 	150.2 
A,QU5,TOTAL,M2,NL	: 	161.0 
A,QU5,TOTAL,M2,NO	: 	167.4 
A,QU5,TOTAL,M2,PL	: 	102.3 
A,QU5,TOTAL,M2,PT	: 	153.8 
A,QU5,TOTAL,M2,RO	: 	58.2 
A,QU5,TOTAL,M2,SE	: 	115.9 
A,QU5,TOTAL,M2,SI	: 	112.0 
A,QU5,TOTAL,M2,SK	: 	107.8 
A,QU5,TOTAL,M2,TR	: 	1.2 
A,TOTAL,OWN_L,M2,AT	: 	137.3 
A,TOTAL,OWN_L,M2,BE	: 	166.5 
A,TOTAL,OWN_L,M2,BG	: 	80.4 
A,TOTAL,OWN_L,M2,CH	: 	139.1 
A,TOTAL,OWN_L,M2,CY	: 	173.7 
A,TOTAL,OWN_L,M2,CZ	: 	106.2 
A,TOTAL,OWN_L,M2,DE	: 	135.6 
A,TOTAL,OWN_L,M2,DK	: 	151.5 
A,TOTAL,OWN_L,M2,EA20	: 	128.1 
A,TOTAL,OWN_L,M2,EE	: 	99.3 
A,TOTAL,OWN_L,M2,EL	: 	105.5 
A,TOTAL,OWN_L,M2,ES	: 	112.6 
A,TOTAL,OWN_L,M2,EU27_2020	: 	126.2 
A,TOTAL,OWN_L,M2,FI	: 	123.4 
A,TOTAL,OWN_L,M2,FR	: 	114.5 
A,TOTAL,OWN_L,M2,HR	: 	95.4 
A,TOTAL,OWN_L,M2,HU	: 	95.8 
A,TOTAL,OWN_L,M2,IE	235.8 	: u
A,TOTAL,OWN_L,M2,IT	: 	107.3 
A,TOTAL,OWN_L,M2,LT	: 	86.1 
A,TOTAL,OWN_L,M2,LU	: 	144.5 
A,TOTAL,OWN_L,M2,LV	: 	95.6 
A,TOTAL,OWN_L,M2,MT	: 	140.0 
A,TOTAL,OWN_L,M2,NL	: 	148.8 
A,TOTAL,OWN_L,M2,NO	: 	154.4 
A,TOTAL,OWN_L,M2,PL	: 	101.4 
A,TOTAL,OWN_L,M2,PT	: 	139.3 
A,TOTAL,OWN_L,M2,RO	: 	47.5 
A,TOTAL,OWN_L,M2,SE	: 	114.8 
A,TOTAL,OWN_L,M2,SI	: 	101.8 
A,TOTAL,OWN_L,M2,SK	: 	108.7 
A,TOTAL,OWN_L,M2,TR	: 	1.2 
A,TOTAL,OWN_NL,M2,AT	: 	135.7 
A,TOTAL,OWN_NL,M2,BE	: 	162.0 
A,TOTAL,OWN_NL,M2,BG	: 	83.1 
A,TOTAL,OWN_NL,M2,CH	: 	131.2 
A,TOTAL,OWN_NL,M2,CY	: 	164.7 
A,TOTAL,OWN_NL,M2,CZ	: 	96.5 
A,TOTAL,OWN_NL,M2,DE	: 	128.4 
A,TOTAL,OWN_NL,M2,DK	: 	147.5 
A,TOTAL,OWN_NL,M2,EA20	: 	115.0 
A,TOTAL,OWN_NL,M2,EE	: 	82.3 
A,TOTAL,OWN_NL,M2,EL	: 	96.6 
A,TOTAL,OWN_NL,M2,ES	: 	111.5 
A,TOTAL,OWN_NL,M2,EU27_2020	: 	106.9 
A,TOTAL,OWN_NL,M2,FI	: 	114.5 
A,TOTAL,OWN_NL,M2,FR	: 	115.6 
A,TOTAL,OWN_NL,M2,HR	: 	102.6 
A,TOTAL,OWN_NL,M2,HU	: 	92.9 
A,TOTAL,OWN_NL,M2,IE	217.7 	: u
A,TOTAL,OWN_NL,M2,IT	: 	106.6 
A,TOTAL,OWN_NL,M2,LT	: 	74.7 
A,TOTAL,OWN_NL,M2,LU	: 	174.6 
A,TOTAL,OWN_NL,M2,LV	: 	84.4 
A,TOTAL,OWN_NL,M2,MT	: 	148.5 
A,TOTAL,OWN_NL,M2,NL	: 	150.5 
A,TOTAL,OWN_NL,M2,NO	: 	141.5 
A,TOTAL,OWN_NL,M2,PL	: 	106.9 
A,TOTAL,OWN_NL,M2,PT	: 	134.3 
A,TOTAL,OWN_NL,M2,RO	: 	55.2 
A,TOTAL,OWN_NL,M2,SE	: 	108.1 
A,TOTAL,OWN_NL,M2,SI	: 	105.9 
A,TOTAL,OWN_NL,M2,SK	: 	105.3 
A,TOTAL,OWN_NL,M2,TR	: 	1.4 
A,TOTAL,RENT_FR,M2,AT	: 	91.5 
A,TOTAL,RENT_FR,M2,BE	: 	94.3 
A,TOTAL,RENT_FR,M2,BG	: 	68.6 
A,TOTAL,RENT_FR,M2,CH	: 	100.8 
A,TOTAL,RENT_FR,M2,CY	: 	121.2 
A,TOTAL,RENT_FR,M2,CZ	: 	76.7 
A,TOTAL,RENT_FR,M2,DE	: 	84.4 
A,TOTAL,RENT_FR,M2,DK	: 	: u
A,TOTAL,RENT_FR,M2,EA20	: 	82.4 
A,TOTAL,RENT_FR,M2,EE	: 	58.1 
A,TOTAL,RENT_FR,M2,EL	: 	83.1 
A,TOTAL,RENT_FR,M2,ES	: 	93.2 
A,TOTAL,RENT_FR,M2,EU27_2020	: 	79.9 
A,TOTAL,RENT_FR,M2,FI	: 	62.4 
A,TOTAL,RENT_FR,M2,FR	: 	73.0 
A,TOTAL,RENT_FR,M2,HR	: 	79.8 
A,TOTAL,RENT_FR,M2,HU	: 	64.4 
A,TOTAL,RENT_FR,M2,IE	165.4 	: u
A,TOTAL,RENT_FR,M2,IT	: 	84.6 
A,TOTAL,RENT_FR,M2,LT	: 	63.4 
A,TOTAL,RENT_FR,M2,LU	: 	113.4 
A,TOTAL,RENT_FR,M2,LV	: 	56.9 
A,TOTAL,RENT_FR,M2,MT	: 	117.1 
A,TOTAL,RENT_FR,M2,NL	: 	87.9 
A,TOTAL,RENT_FR,M2,NO	: 	114.4 
A,TOTAL,RENT_FR,M2,PL	: 	58.6 
A,TOTAL,RENT_FR,M2,PT	: 	101.7 
A,TOTAL,RENT_FR,M2,RO	: 	46.7 
A,TOTAL,RENT_FR,M2,SE	: 	105.3 
A,TOTAL,RENT_FR,M2,SI	: 	107.0 
A,TOTAL,RENT_FR,M2,SK	: 	73.4 
A,TOTAL,RENT_FR,M2,TR	: 	1.4 
A,TOTAL,RENT_MKT,M2,AT	: 	73.4 
A,TOTAL,RENT_MKT,M2,BE	: 	98.8 
A,TOTAL,RENT_MKT,M2,BG	: 	62.9 
A,TOTAL,RENT_MKT,M2,CH	: 	90.2 
A,TOTAL,RENT_MKT,M2,CY	: 	99.2 
A,TOTAL,RENT_MKT,M2,CZ	: 	63.8 
A,TOTAL,RENT_MKT,M2,DE	: 	77.0 
A,TOTAL,RENT_MKT,M2,DK	: 	89.3 
A,TOTAL,RENT_MKT,M2,EA20	: 	77.3 
A,TOTAL,RENT_MKT,M2,EE	: 	49.2 
A,TOTAL,RENT_MKT,M2,EL	: 	78.4 
A,TOTAL,RENT_MKT,M2,ES	: 	83.2 
A,TOTAL,RENT_MKT,M2,EU27_2020	: 	76.8 
A,TOTAL,RENT_MKT,M2,FI	: 	59.7 
A,TOTAL,RENT_MKT,M2,FR	: 	69.6 
A,TOTAL,RENT_MKT,M2,HR	: 	62.8 
A,TOTAL,RENT_MKT,M2,HU	: 	59.8 
A,TOTAL,RENT_MKT,M2,IE	207.8 	: u
A,TOTAL,RENT_MKT,M2,IT	: 	76.4 
A,TOTAL,RENT_MKT,M2,LT	: 	55.2 
A,TOTAL,RENT_MKT,M2,LU	: 	83.2 
A,TOTAL,RENT_MKT,M2,LV	: 	54.0 
A,TOTAL,RENT_MKT,M2,MT	: 	112.0 
A,TOTAL,RENT_MKT,M2,NL	: 	103.2 
A,TOTAL,RENT_MKT,M2,NO	: 	76.3 
A,TOTAL,RENT_MKT,M2,PL	: 	53.2 
A,TOTAL,RENT_MKT,M2,PT	: 	87.4 
A,TOTAL,RENT_MKT,M2,RO	: 	35.6 
A,TOTAL,RENT_MKT,M2,SE	: 	76.7 
A,TOTAL,RENT_MKT,M2,SI	: 	74.5 
A,TOTAL,RENT_MKT,M2,SK	: 	65.9 
A,TOTAL,RENT_MKT,M2,TR	: 	1.4 
A,TOTAL,TOTAL,M2,AT	: 	110.1 
A,TOTAL,TOTAL,M2,BE	: 	145.5 
A,TOTAL,TOTAL,M2,BG	: 	81.1 
A,TOTAL,TOTAL,M2,CH	: 	112.0 
A,TOTAL,TOTAL,M2,CY	: 	149.7 
A,TOTAL,TOTAL,M2,CZ	: 	91.4 
A,TOTAL,TOTAL,M2,DE	: 	103.6 
A,TOTAL,TOTAL,M2,DK	: 	126.6 
A,TOTAL,TOTAL,M2,EA20	: 	106.4 
A,TOTAL,TOTAL,M2,EE	: 	80.8 
A,TOTAL,TOTAL,M2,EL	: 	92.7 
A,TOTAL,TOTAL,M2,ES	: 	106.5 
A,TOTAL,TOTAL,M2,EU27_2020	: 	102.9 
A,TOTAL,TOTAL,M2,FI	: 	102.0 
A,TOTAL,TOTAL,M2,FR	: 	99.5 
A,TOTAL,TOTAL,M2,HR	: 	100.1 
A,TOTAL,TOTAL,M2,HU	: 	90.5 
A,TOTAL,TOTAL,M2,IE	215.9 	: u
A,TOTAL,TOTAL,M2,IT	: 	100.3 
A,TOTAL,TOTAL,M2,LT	: 	74.9 
A,TOTAL,TOTAL,M2,LU	: 	139.9 
A,TOTAL,TOTAL,M2,LV	: 	81.0 
A,TOTAL,TOTAL,M2,MT	: 	138.1 
A,TOTAL,TOTAL,M2,NL	: 	131.9 
A,TOTAL,TOTAL,M2,NO	: 	137.3 
A,TOTAL,TOTAL,M2,PL	: 	99.9 
A,TOTAL,TOTAL,M2,PT	: 	126.7 
A,TOTAL,TOTAL,M2,RO	: 	54.6 
A,TOTAL,TOTAL,M2,SE	: 	101.2 
A,TOTAL,TOTAL,M2,SI	: 	103.8 
A,TOTAL,TOTAL,M2,SK	: 	104.0 
A,TOTAL,TOTAL,M2,TR	: 	1.4 
